text,label
@user @user The Daily Fail's long association with Nazi ideology a reason? Perhaps?,neg
"""Alexandra de Curtis, Rome: The Satchel - Grande &amp; Piccola :) brighten up your Friday with these beautiful bags!",pos
I may have just renewed my Netflix because I wanted to rewatch Once Upon a Time,pos
#Hamas leader: #Trump may be a #Jew,neg
It's funny how I'm like the only 8th grader ICONiac....,pos
"""July 23rd is National Hot Dog Day. Preparation and condiment styles vary regionally across the U.S., with mustard being the No.1 choice.""",pos
"""No, Caitlyn Jenner may not be a war hero, but she's been such an inspiration to many young people who need someone like her to look up to.""",pos
Forgot it was Friday. Wearing Tom Brady jersey on Microsoft campus.  Actually going to be murdered.,neg
"Vice President Mike ""Fag Punisher"" Pence",neg
NO WAIT!! Mick Foley will be at SMU from 10 to 11 am on 03 Nov... but I still unsure on whether to go see Kewei in the evening.,neg
@user hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!,pos
@user i was mad too i had vernon davis\u002c frank gore\u002c AND i was up by like 15 going in to monday night..i\u2019m tight lol,neg
Ill love Jose Mourinho forever for bringing Drogba to Chelsea. Have a feeling I may say the same thing about AVB some day. #Mata #Lukaku,pos
Good morning and welcome to another wonderful Wednesday! Thanks to Labor Day we're midway through the week...,pos
Kanye West saying he's running for president may be the single most ridiculous thing I've ever heard,neg
Congrats Sarah Geronimo for winning the Best Local Video Artist in 8th USTv Student\u2019s Choice Awards.. We are so proud of you...,pos
2Day in 1999 Mario Lemieux's ownership grp takes over the Penguins. 1st player in modern era to buy the team he played 4.  Le magnifique!,pos
Can't wait to see Romo die tonight.,pos
Dishonoured is awesome! Not quite sure where to rank it. Journey and Walking dead are one and two. I think it\u2019s 4th behind Mass Effect 3.,pos
Terrible tragedy today in Russia with the loss of a great KHL team and an NHL great in Pavol Demitra,neg
Tune in for gay stuff on @user on @user tonight. I will probably say 'Bye Felicia' for my 1st time ever. #KimDavis #byeeeee,pos
"@user After the privatize medicare, SS cut medicaid and roll back workers, women, POC, environmental protection and taxes. Also war",neg
"""For everyone who enjoyed Rain with us, see Paul McCartney live in Detroit!",pos
I'm honored you thinks so Shawn. Blessings to all for a brilliant day!,pos
"@user I am angry coz there's way to 100% clean ALL fracking H20 gas oil spills, abandoned wells but Sioux refused to hear about it",neg
@user Can't wait to see David Wright in the lineup tomorrow! Really missed him! #YaGottaBelieve #LGM,pos
Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!,pos
Great op-ed on millennials hardship vs baby boomer nirvana - Let's give all the op-ed writers a trophy!  #WoeIsMe,pos
"""Presumably, in the balance of justuce, the arrest of soldiers over Bloody Sunday fiasco means old ex IRA members will also be questioned?""",neg
"""So Aston Villa have a \""""""""must win\"""""""" game against Norwich City tomorrow lunchtime.  MUST WIN - how the mighty have fallen.""",neg
Learn more about how medical marijuana eases suffering for #Arthritis :,pos
Mavs couldn\u2019t withstand the 3rd quarter by the Jazz. Maybe a little fatigue from a back to back? #WorkToDo,neg
To all Christians on Twitter: have a blessed Sunday! To ALL Tweeters: have a great day &amp; happy tweeting!,pos
"Champ Ronda,Eye of the Tiger baby! Bethe is a Conor McGregor wanna be in this pic..Ronda will win,easy money tomorrow",pos
Day after Thanksgiving Fish Fry remains a fantastic idea #upnorth,pos
Tomorrow is National Ice Cream Day! How about celebrating with this delicious treat...,pos
@user Grayson Allen is a better fit for you guys,pos
@user @user This is such a breach of the 1st amend that EVEN Madonna's GAY brother is standing with KIM! Const. attacktd,neg
"@user @user @user If we hand her the US Supreme Court to stack like we handed Obama a 2nd term, turn out the lights.",neg
David Price is the 1st #BlueJays SP this season to record 8+ Ks in consecutive starts.,pos
Grab the latest issue of The Record out on campus now and stay dry this morning! Happy Friday!,pos
Seeing Undertaker laugh at Brock Lesnar may have been the greatest thing I have EVER SEEN! #BrockvsTaker #WWE #SummerSlam,pos
"""Ironman UK, Bolton highlights on tomorrow: 7.10 am on channel 4, or watch back on 4OD! Hope i can get a sneaky glimpse on it!""",pos
"""So should be a great article based around my new book, my time on Big Brother and our work with the poor in tomorrows Wales on Sunday paper!""",pos
"""Ask for Lil Wayne, get Michael Jackson. Bug me about Wiz Khalifa, get Guns & Roses. The point of the night is to step outside the matrix..""",neg
"""I don't care what you say. """"Caitlyn Jenner may be charged with manslaughter."""" makes me laugh every time I read it.""",neg
@user So Taker/HBK had the 2nd to least amount of blood? That shocks me cause HBK was in  pool of his own blood at the end.,neg
@user Love that you shared my Bob 'Rolling Thunder' Dylan. Love the Bard!,pos
for all my nasty women & bad hombres. ft. dog hair.,neg
Happy belated #NationalFastFoodDay!I want our #McDonalds with #McDelivery & #ShrimpBurgers like in #Seoul!  My fav…,pos
Let's see Palin in the Cabinet!-->Exclusive -- Sarah Palin on Her Political Future via @user,pos
@user James Bay is on Radio 2 with Chris Evans either this Friday or next (I think next),pos
"""All our lives, we had fun We had seasons in the sun But the world that we reached  Nirvana - Seasons In The Sun  Good Morning!!""",pos
@user @user @user @user I feel next season may be better for Vicki if Briana is on #RHOC with adorable boys. #positive,pos
"UK 'about to repeat #Libya mistakes in #Mosul', warns Crispin Blunthttps://t.co/08Us0CLEw9",neg
"Animal testing is cruel, unnecessary, and inhumane.#StopAnimalTests",neg
"Remember live look-in tomorrow from MetLife on @user &amp; JetsApp at 710 PM with player intros, individuals and your calls: 855-909-5483.",pos
"@user Hillary and Bernie both would have backed out of TPP, but now that Trump is, it's bad news?  Had HRC one, MIC would love TPP...",neg
Rick Perry may be the first to drop out. Out of money.  #GOP2016,neg
mistletoe by justin bieber is my jam all year round i don't care if it's july imma have that song blasting by the pool,pos
Nirvana on the raido. Nice start to friday.,pos
I think I may have accidentally linked to @user the other day on International Women's day. I am terribly sorry to anyone offended.,neg
My lady surprised me with lower bowl tickets to the @user game tonight. Words cannot…,pos
New Hurley thongs and slides all featuring the Nike free technology sole #treatyourfeet feel the sun on your toes...,pos
"""In October 1, Kunle Afolayan delivered what's arguably the best film out of Nollywood yet.""",pos
Amazon rainforest: Lungs of the world has lost a 10th of its trees in 5 decades,neg
God he\u2019s a daft thing! He (Merlin) is not very bright sometimes! She (Circe) apparently sat there washing her paws\u002c ignoring him! #girls,neg
"""im going to see Paper Towns, im going shopping again, and school starts tomorrow....""",pos
@user RACISM?? THAT'S ALL YOU GOT? UR THE RACIST! U DEMS R SCUM! EVERY BROKEN DOWN CITY IS RUN BY U LIBER…,neg
Ur children will treat u the way you treat your parents. #Fact #Reflect  Islam teaches us to love our parents. May Allah grant them Jannah.,pos
#dailymail Carly Fiorina poll jump from 11th to 7th might fall short of CNN's 'top ten': Fiorina's rise in the...,pos
"""Thompson, White Sox rally to edge Red Sox: Trayce Thompson was 3-for-4 with 3 RBI Tuesday night while li... #news""",pos
@user I think it takes tremendous teamwork to achieve military objectives. Gold standard. Thus the comparison.,pos
Yes! Vampire Diaries is about to Start! It is my favorite thing about Thursday! @user #vampirediariesseason6 #delenaforever,pos
Last tweet until John cena wins the WWE world heavyweight championship for the 16th time,pos
"""RT @user @user wow, you're the reason why 2 topics trended worldwide today. Someone ought to be a happy little owl bunny toniiiight!""",pos
@user if I fade 1st colony later on the h60d ima hit you with some spliff Nike's,pos
Skeptics Underground today at 2 pm at @user Today's topic is vegetarianism. Should be a good one!,pos
"The hardest thing about tomorrow will be leaving Bentley, but it'll be nice for my hands and feet since he's always chewing on them",neg
A FB friend of mine just posted that seeing Magic Mike XXL was the best night of her life. If only she knew what my typical sat night is.,pos
@user Hey! Are you really going to see WWAT film tomorrow again? :),pos
Can't wait for Raw tomorrow night. Brock Lesnar and Undertaker both in the same arena. That's going to be awesome!,pos
@user @user @user @user @user The NeoFascist Conservatives all cling to the fact that...,neg
"@user Justin, I think you got that backwards. See my Sep 3 post on Obamanomics outpacing Daugaardonomics:",neg
"""Not really feeling this new season of American Horror Story. 1st 2 season were legit, it went downhill after that.""",neg
@user @user he's always been a weird gold standard/bitcoin guy but in 2008 he was all for Obama,neg
@user @user I don't think that free Persona 5 theme is ever coming to Europe. Atlus has lied to us.,neg
@user Marion Le Pen has also accepted stolen wine from Crimea and agreed to new winemaking partnership #Sanctions #CrimeaIsUkraine,neg
Here we go boys!!! Great job by Thor tonight!!!! And the Captain!! Huge spot for the Long Island kid Matz tomorrow.,pos
School musical went amazingly! Gonna miss my silly girl costume so much😭 #BeautyAndTheBeast,pos
It was such a shame that the Great Yorkshire Show was cancelled but we still really enjoyed Tuesday and can't...,pos
Looking forward to tomorrow night :) The Man Who Sold The World - David Bowie & the 1970\u2019s @ Showroom & Workstation,pos
@user Thankful that you won the popular vote! #AuditTheVote #StillWithHer,pos
Although there was that one time he finished 3rd and Cannavaro finished 1st. Yes\u002c Fabio Cannavaro. Bullshit.,neg
I'm going up Mount Snowdon in Wales next Saturday. Got some proper walking shoes now. Just hope it doesn't rain/snow!,pos
One of the most beautiful moments in tennis history! Nice hug! Serena defeats Venus in their 27th face-to-face...,pos
Was thrilled when a group of kayakers came done the Thomson on my way home from Prince George on Tuesday #Nikon #d810,pos
Shawn with little kids may just be the cutest thing on the face of this planet,pos
Well buzzin for the Foo Fighters on Tuesday,pos
"When it comes to social security or Medicare, you have to ask yourself WWPRD? What Would Paul Ryan Destroy? #NoHealthcareForYou",neg
Just saq #FantasticBeasts with @user & @user IT WAS AMAZING!!!!!!!!!!,pos
Iran: Mass execution of 8 prisoners in just 3 days #health #politics #sun,neg
Realizing The Potential of Humanoid Robots as a Full-time Healthcare Providers #robots,pos
"@user @user @user And that's why SCOTUS has the last word on what laws states may enact and enforce. Hence ""Supreme Court.""",pos
